ID,centreline_id,location_name,site_lat,site_lon,dist_m,bearing_deg,closure_road,closure_name,District,RoadClass,Planned,closure_lat,closure_lon,StartTime,EndTime,duration_days,MaxImpact,CurrImpact,Type,SubType,DirectionsAffected,WorkEventType,Signing,obs_during,survey_days_during,during_vol_mean,during_vol_sum,during_cars,during_trucks,during_buses,during_peds,during_bikes,during_dir_n,during_dir_s,during_dir_e,during_dir_w,base_n,base_survey_days,base_vol_mean,base_vol_std,base_cars,base_trucks,base_buses,baseline_match,n_neighbour_sites,has_baseline,vol_delta,vol_delta_pct,vol_sigma,direction,significant
Tor-RD52026-1770-2,13467231,Bloor St W / Prince Edward Dr N / Prince Edward Dr S,43.64869139,-79.50545357,289.418398,76.41335372,Jackson Ave,Jackson Ave 19 m North of Bloor St W to Varley Lane,ETOBICOKE,Local Road,1,43.64808,-79.50895,2026-05-07T11:00:00.000Z,2026-06-30T23:00:00.000Z,54.5,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",,56,1,408.2142857,22860,395.0892857,5.857142857,7.267857143,30.28571429,7.375,64.42857143,92.44642857,122.9285714,128.4107143,88,2,459.7386364,98.10696653,446.2613636,7.727272727,5.75,hour_dow,3,1,-51.52435065,-11.20731359,-0.525185443,0,0
Tor-RD52026-1770-2,13467572,Bloor St W / Montgomery Rd,43.64667033,-79.51457154,478.704443,250.8883005,Jackson Ave,Jackson Ave 19 m North of Bloor St W to Varley Lane,ETOBICOKE,Local Road,1,43.64808,-79.50895,2026-05-07T11:00:00.000Z,2026-06-30T23:00:00.000Z,54.5,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",,57,1,317.9122807,18121,310.245614,4.666666667,3.0,72.40350877,5.298245614,42.96491228,0.0,133.7192982,141.2280702,56,1,343.4107143,76.5731443,336.0714286,4.464285714,2.875,hour_dow,3,1,-25.49843358,-7.425054759,-0.33299447,0,0
Tor-RD52026-2121,13465757,College St / Bathurst St,43.65646579,-79.40770212,355.4925152,317.7321734,Leonard Ave,Leonard Ave 68 m South of Nassau St to 47 m South of Nassau St,TORONTO,Local Road,1,43.6541,-79.40473,2026-05-19T11:00:00.000Z,2026-06-12T23:00:00.000Z,24.5,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Toronto Water""""",,57,1,391.754386,22330,380.1052632,9.421052632,2.228070175,222.3859649,79.47368421,114.1754386,104.877193,86.57894737,86.12280702,352,8,438.5767045,87.44016968,426.1988636,9.491477273,2.886363636,hour,1,1,-46.82231858,-10.67597027,-0.535478359,0,0
Tor-RD52026-341-1,13454451,Tisdale Ave / Bartley Dr,43.72225038,-79.30695914,387.2932094,328.2069104,O'Connor Dr,O'Connor Dr 41 m North of Sunrise Ave to Sunrise Ave,NORTH YORK,Major Arterial Road,1,43.71929,-79.30442,2026-03-16T11:00:00.000Z,2026-06-05T23:00:00.000Z,81.5,High,High,CONSTRUCTION,,ONE_DIRECTION,"[{option"":""Toronto Water""""",,56,1,64.0,3584,62.21428571,1.160714286,0.625,9.25,0.589285714,6.875,2.553571429,31.39285714,23.17857143,,,,,,,,none,1,0,,,,,
Tor-RD52026-341-2,13454451,Tisdale Ave / Bartley Dr,43.72225038,-79.30695914,420.8937467,331.6245376,Sunrise Ave,Sunrise Ave at O'Connor Dr to 29 m East of O'Connor Dr,NORTH YORK,Local Road,1,43.71892,-79.30447,2026-03-16T11:00:00.000Z,2026-06-05T23:00:00.000Z,81.5,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"[{option"":""Toronto Water""""",,56,1,64.0,3584,62.21428571,1.160714286,0.625,9.25,0.589285714,6.875,2.553571429,31.39285714,23.17857143,,,,,,,,none,1,0,,,,,
Tor-RD52026-632-1,13458928,Eglinton Ave W / Northcliffe Blvd,43.6962588,-79.4476853,437.4876468,343.8316852,Allenvale Ave,Allenvale Ave 28 m East of Northcliffe Blvd to Northcliffe Blvd,YORK,Local Road,1,43.69248,-79.44617,2026-03-23T11:00:00.000Z,2026-08-10T21:30:00.000Z,140.4375,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"{tabledata"":[{""Option"":""Other""""",,56,1,288.9821429,16183,276.5357143,7.482142857,4.964285714,65.53571429,1.5,0.0,40.94642857,108.0357143,140.0,,,,,,,,none,2,0,,,,,
Tor-RD52026-632-1,13458815,Eglinton Ave W / Glenholme Ave,43.69677297,-79.44528404,482.6417503,8.486530682,Allenvale Ave,Allenvale Ave 28 m East of Northcliffe Blvd to Northcliffe Blvd,YORK,Local Road,1,43.69248,-79.44617,2026-03-23T11:00:00.000Z,2026-08-10T21:30:00.000Z,140.4375,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"{tabledata"":[{""Option"":""Other""""",,56,1,256.4642857,14362,244.5535714,6.821428571,5.089285714,39.57142857,1.267857143,0.375,23.08928571,137.0535714,95.94642857,,,,,,,,none,2,0,,,,,
Tor-RD52026-632-2,13458928,Eglinton Ave W / Northcliffe Blvd,43.6962588,-79.4476853,438.273928,347.5497307,Northcliffe Blvd,Northcliffe Blvd from Allenvale Ave to Keywest Ave,YORK,Local Road,1,43.69241,-79.44651,2026-03-23T11:00:00.000Z,2026-08-10T21:30:00.000Z,140.4375,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Other""""",,56,1,288.9821429,16183,276.5357143,7.482142857,4.964285714,65.53571429,1.5,0.0,40.94642857,108.0357143,140.0,,,,,,,,none,2,0,,,,,
Tor-RD52026-632-2,13458815,Eglinton Ave W / Glenholme Ave,43.69677297,-79.44528404,495.0516578,11.48388052,Northcliffe Blvd,Northcliffe Blvd from Allenvale Ave to Keywest Ave,YORK,Local Road,1,43.69241,-79.44651,2026-03-23T11:00:00.000Z,2026-08-10T21:30:00.000Z,140.4375,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Other""""",,56,1,256.4642857,14362,244.5535714,6.821428571,5.089285714,39.57142857,1.267857143,0.375,23.08928571,137.0535714,95.94642857,,,,,,,,none,2,0,,,,,
Tor-RD52026-632-3,13458928,Eglinton Ave W / Northcliffe Blvd,43.6962588,-79.4476853,368.8297837,348.3641475,Keywest Ave,Keywest Ave at Northcliffe Blvd to 34 m East of Fairbank Memorial Park Trl,YORK,Local Road,1,43.69301,-79.44676,2026-03-23T11:00:00.000Z,2026-08-10T21:30:00.000Z,140.4375,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"{tabledata"":[{""Option"":""Other""""",,56,1,288.9821429,16183,276.5357143,7.482142857,4.964285714,65.53571429,1.5,0.0,40.94642857,108.0357143,140.0,,,,,,,,none,2,0,,,,,
Tor-RD52026-632-3,13458815,Eglinton Ave W / Glenholme Ave,43.69677297,-79.44528404,434.924287,15.83262842,Keywest Ave,Keywest Ave at Northcliffe Blvd to 34 m East of Fairbank Memorial Park Trl,YORK,Local Road,1,43.69301,-79.44676,2026-03-23T11:00:00.000Z,2026-08-10T21:30:00.000Z,140.4375,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"{tabledata"":[{""Option"":""Other""""",,56,1,256.4642857,14362,244.5535714,6.821428571,5.089285714,39.57142857,1.267857143,0.375,23.08928571,137.0535714,95.94642857,,,,,,,,none,2,0,,,,,
Tor-RD52026-759-3,13458486,Oriole Pkwy / Chaplin Cres,43.69787715,-79.40324264,228.7355107,164.5625184,Oriole Pkwy,Oriole Pkwy 16 m South of Tranmer Ave to 4 m North of Imperial St,TORONTO,Minor Arterial Road,1,43.69986,-79.404,2026-04-13T11:00:00.000Z,2026-06-30T23:00:00.000Z,78.5,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",,57,1,384.6315789,21924,374.5614035,6.01754386,4.052631579,18.54385965,2.368421053,62.42105263,145.9122807,109.9649123,66.33333333,672,21,374.3735119,95.99487108,365.4776786,5.782738095,3.113095238,hour,1,1,10.25806704,2.740062188,0.106860574,1,0
Tor-RD52026-759-4,13458486,Oriole Pkwy / Chaplin Cres,43.69787715,-79.40324264,9.471875832,166.5732996,Oriole Pkwy,Oriole Pkwy 10 m North of Chaplin Cres to 3 m South of Eglinton Ave W,TORONTO,Minor Arterial Road,1,43.69796,-79.40327,2026-04-13T11:00:00.000Z,2026-06-30T23:00:00.000Z,78.5,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",,57,1,384.6315789,21924,374.5614035,6.01754386,4.052631579,18.54385965,2.368421053,62.42105263,145.9122807,109.9649123,66.33333333,672,21,374.3735119,95.99487108,365.4776786,5.782738095,3.113095238,hour,1,1,10.25806704,2.740062188,0.106860574,1,0
Tor-RD52026-871-1,13469917,The West Mall / Westside Dr,43.61901313,-79.56360349,233.8721984,306.2320706,Manstor Rd,Manstor Rd at Boncer Dr to 17 m West of Boncer Dr,ETOBICOKE,Local Road,1,43.61777,-79.56126,2026-04-07T11:00:00.000Z,2026-06-12T23:00:00.000Z,66.5,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",,57,1,254.0350877,14480,231.0,21.70175439,1.333333333,0.614035088,0.719298246,0.0,15.54385965,106.9824561,131.5087719,32,1,253.34375,68.32352326,230.46875,21.59375,1.28125,hour_dow,1,1,0.691337719,0.272885248,0.01011859,1,0
Tor-RD52026-871-2,13469917,The West Mall / Westside Dr,43.61901313,-79.56360349,213.1987552,314.0516533,Manstor Rd,Manstor Rd 17 m West of Boncer Dr to North Queen St,ETOBICOKE,Local Road,1,43.61768,-79.5617,2026-04-07T11:00:00.000Z,2026-06-12T23:00:00.000Z,66.5,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",,57,1,254.0350877,14480,231.0,21.70175439,1.333333333,0.614035088,0.719298246,0.0,15.54385965,106.9824561,131.5087719,32,1,253.34375,68.32352326,230.46875,21.59375,1.28125,hour_dow,1,1,0.691337719,0.272885248,0.01011859,1,0
Tor-RD52026-871-3,13469917,The West Mall / Westside Dr,43.61901313,-79.56360349,485.7156034,280.4632799,North Queen St,North Queen St at Manstor Rd to 3 m North of Manstor Rd,ETOBICOKE,Minor Arterial Road,1,43.61822,-79.55767,2026-04-07T11:00:00.000Z,2026-06-12T23:00:00.000Z,66.5,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",,57,1,254.0350877,14480,231.0,21.70175439,1.333333333,0.614035088,0.719298246,0.0,15.54385965,106.9824561,131.5087719,32,1,253.34375,68.32352326,230.46875,21.59375,1.28125,hour_dow,1,1,0.691337719,0.272885248,0.01011859,1,0
Tor-RD52026-871-4,13469917,The West Mall / Westside Dr,43.61901313,-79.56360349,486.1089428,280.188291,North Queen St,North Queen St 3 m North of Manstor Rd to 115 m East of Hepc,ETOBICOKE,Minor Arterial Road,1,43.61824,-79.55766,2026-04-07T11:00:00.000Z,2026-06-12T23:00:00.000Z,66.5,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",,57,1,254.0350877,14480,231.0,21.70175439,1.333333333,0.614035088,0.719298246,0.0,15.54385965,106.9824561,131.5087719,32,1,253.34375,68.32352326,230.46875,21.59375,1.28125,hour_dow,1,1,0.691337719,0.272885248,0.01011859,1,0
Tor-RD52026-90-1,13467049,Burnhamthorpe Rd / Echo Valley Rd,43.65034374,-79.54238377,329.5097312,115.5094533,Lorraine Gdns,Lorraine Gdns 214 m East of Appleby Rd to 11 m East of Martin Grove Rd,ETOBICOKE,Local Road,1,43.65162,-79.54608,2026-03-25T11:00:00.000Z,2026-09-25T22:30:00.000Z,184.4791667,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",,56,1,354.375,19845,344.5,4.714285714,5.160714286,3.767857143,0.553571429,2.017857143,2.607142857,170.2142857,179.5357143,,,,,,,,none,3,0,,,,,
Tor-RD52026-90-1,13466315,Haliburton Ave / Rivercove Dr,43.65471192,-79.54449372,366.7276155,20.36442401,Lorraine Gdns,Lorraine Gdns 214 m East of Appleby Rd to 11 m East of Martin Grove Rd,ETOBICOKE,Local Road,1,43.65162,-79.54608,2026-03-25T11:00:00.000Z,2026-09-25T22:30:00.000Z,184.4791667,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",,56,1,9.160714286,513,9.035714286,0.053571429,0.071428571,1.839285714,0.321428571,3.5,3.964285714,0.0,1.696428571,,,,,,,,none,3,0,,,,,
Tor-RD52026-90-1,13467405,Goswell Rd / Tonwell Crt / Lochway Crt,43.6480848,-79.54288615,469.6358466,146.8260733,Lorraine Gdns,Lorraine Gdns 214 m East of Appleby Rd to 11 m East of Martin Grove Rd,ETOBICOKE,Local Road,1,43.65162,-79.54608,2026-03-25T11:00:00.000Z,2026-09-25T22:30:00.000Z,184.4791667,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",,57,1,19.59649123,1117,19.31578947,0.122807018,0.157894737,2.280701754,0.333333333,0.771929825,0.368421053,11.24561404,7.210526316,,,,,,,,none,3,0,,,,,
Tor-RD52026-90-2,13466315,Haliburton Ave / Rivercove Dr,43.65471192,-79.54449372,451.1679117,86.29695785,Appleby Crt,Appleby Crt at end of road to 9 m North of Lorraine Gdns,ETOBICOKE,Local Road,1,43.65445,-79.55009,2026-03-25T11:00:00.000Z,2026-09-25T22:30:00.000Z,184.4791667,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",,56,1,9.160714286,513,9.035714286,0.053571429,0.071428571,1.839285714,0.321428571,3.5,3.964285714,0.0,1.696428571,,,,,,,,none,1,0,,,,,
Tor-RD52026-932-1,13465840,Baldwin St / Beverley St,43.65576797,-79.39462556,361.5355735,96.56872257,Cecil St,Cecil St 17 m East of Spadina Ave to 3 m East of Huron St,TORONTO,Local Road,1,43.65614,-79.39909,2026-04-20T11:00:00.000Z,2026-06-22T23:00:00.000Z,63.5,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",,57,1,140.0877193,7985,134.1929825,3.859649123,2.035087719,65.70175439,32.24561404,56.59649123,69.15789474,1.122807018,13.21052632,,,,,,,,none,2,0,,,,,
Tor-RD52026-932-1,13466402,Dundas St W / Augusta Ave,43.65226641,-79.40111302,460.4478669,200.7005562,Cecil St,Cecil St 17 m East of Spadina Ave to 3 m East of Huron St,TORONTO,Local Road,1,43.65614,-79.39909,2026-04-20T11:00:00.000Z,2026-06-22T23:00:00.000Z,63.5,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",,57,1,244.1578947,13917,236.8596491,5.614035088,1.684210526,81.8245614,21.84210526,0.649122807,27.0,121.1754386,95.33333333,32,1,201.9375,39.6223605,193.25,7.21875,1.46875,hour,2,1,42.22039474,20.90765447,1.065569901,1,0
Tor-RD52026-98,13467405,Goswell Rd / Tonwell Crt / Lochway Crt,43.6480848,-79.54288615,401.9111278,112.5327631,Appleby Rd,Appleby Rd 34 m North of Burnhamthorpe Rd to 4 m Southwest of Lorraine Gdns,ETOBICOKE,Local Road,1,43.64947,-79.5475,2026-03-25T11:00:00.000Z,2026-09-25T22:30:00.000Z,184.4791667,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",,57,1,19.59649123,1117,19.31578947,0.122807018,0.157894737,2.280701754,0.333333333,0.771929825,0.368421053,11.24561404,7.210526316,,,,,,,,none,2,0,,,,,
Tor-RD52026-98,13467049,Burnhamthorpe Rd / Echo Valley Rd,43.65034374,-79.54238377,422.9489891,76.71820831,Appleby Rd,Appleby Rd 34 m North of Burnhamthorpe Rd to 4 m Southwest of Lorraine Gdns,ETOBICOKE,Local Road,1,43.64947,-79.5475,2026-03-25T11:00:00.000Z,2026-09-25T22:30:00.000Z,184.4791667,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",,56,1,354.375,19845,344.5,4.714285714,5.160714286,3.767857143,0.553571429,2.017857143,2.607142857,170.2142857,179.5357143,,,,,,,,none,2,0,,,,,
Tor-RD52026-99-1,13466315,Haliburton Ave / Rivercove Dr,43.65471192,-79.54449372,466.0889964,67.08557474,Appleby Crt,Appleby Crt 8 m North of Lorraine Gdns to 6 m Southeast of end of road,ETOBICOKE,Local Road,1,43.65308,-79.54983,2026-03-25T11:00:00.000Z,2026-09-25T15:00:00.000Z,184.1666667,Low,None,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",,56,1,9.160714286,513,9.035714286,0.053571429,0.071428571,1.839285714,0.321428571,3.5,3.964285714,0.0,1.696428571,,,,,,,,none,1,0,,,,,
Tor-RDAR2024-3306,13467895,Shaw St / Adelaide St W,43.64271183,-79.41549798,198.7004434,27.02513741,Douro St,Douro St from King St W to King-Liberty Pedestrian Cycle Bridge,TORONTO,Local Road,1,43.64112,-79.41662,2024-10-15T11:00:00.000Z,2026-10-09T14:00:00.000Z,724.125,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Development,,56,1,130.875,7329,122.8214286,4.464285714,3.589285714,63.5,9.75,72.58928571,51.16071429,5.571428571,1.553571429,,,,,,,,none,8,0,,,,,
Tor-RDAR2024-3306,30079943,Western Battery Rd / Lynn Williams St,43.63902216,-79.41591728,240.0257047,166.3731418,Douro St,Douro St from King St W to King-Liberty Pedestrian Cycle Bridge,TORONTO,Local Road,1,43.64112,-79.41662,2024-10-15T11:00:00.000Z,2026-10-09T14:00:00.000Z,724.125,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Development,,56,1,40.875,2289,40.44642857,0.214285714,0.214285714,76.375,9.0,12.23214286,4.625,9.642857143,14.375,,,,,,,,none,8,0,,,,,
Tor-RDAR2024-3306,13467939,Crawford St / Shank St,43.6423681,-79.41406691,247.9260442,55.95887,Douro St,Douro St from King St W to King-Liberty Pedestrian Cycle Bridge,TORONTO,Local Road,1,43.64112,-79.41662,2024-10-15T11:00:00.000Z,2026-10-09T14:00:00.000Z,724.125,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Development,,56,1,39.44642857,2209,38.16071429,1.017857143,0.267857143,21.30357143,6.053571429,12.30357143,15.17857143,1.339285714,10.625,,,,,,,,none,8,0,,,,,
Tor-RDAR2024-3306,13467992,King St W / Massey St,43.64189106,-79.41269911,326.9510827,74.79596078,Douro St,Douro St from King St W to King-Liberty Pedestrian Cycle Bridge,TORONTO,Local Road,1,43.64112,-79.41662,2024-10-15T11:00:00.000Z,2026-10-09T14:00:00.000Z,724.125,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Development,,56,1,196.6607143,11013,188.9107143,4.482142857,3.267857143,51.91071429,15.07142857,0.089285714,0.0,108.125,88.44642857,,,,,,,,none,8,0,,,,,
Tor-RDAR2024-3306,13468416,Hanna Ave / Liberty St / East Liberty St,43.63850013,-79.41955131,374.8429834,218.9988778,Douro St,Douro St from King St W to King-Liberty Pedestrian Cycle Bridge,TORONTO,Local Road,1,43.64112,-79.41662,2024-10-15T11:00:00.000Z,2026-10-09T14:00:00.000Z,724.125,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Development,,57,1,158.3859649,9028,152.0701754,3.877192982,2.438596491,162.245614,11.54385965,13.68421053,27.33333333,53.12280702,64.24561404,32,1,140.71875,21.65452255,131.1875,4.21875,5.3125,hour,8,1,17.66721491,12.55498284,0.815867211,1,0
Tor-RDAR2024-3306,13467715,Queen St W / Ossington Ave / Lower Ossington Ave,43.64416448,-79.41885556,383.3576523,332.0154418,Douro St,Douro St from King St W to King-Liberty Pedestrian Cycle Bridge,TORONTO,Local Road,1,43.64112,-79.41662,2024-10-15T11:00:00.000Z,2026-10-09T14:00:00.000Z,724.125,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Development,,57,1,281.6491228,16054,265.7017544,6.631578947,9.315789474,502.2105263,40.84210526,55.96491228,16.94736842,107.6491228,101.0877193,128,4,286.859375,72.74101772,268.4296875,7.609375,10.8203125,hour,8,1,-5.210252193,-1.816308842,-0.071627431,0,0
Tor-RDAR2024-3306,13468060,Dovercourt Rd / Sudbury St,43.64148729,-79.42163585,405.6814666,275.7796033,Douro St,Douro St from King St W to King-Liberty Pedestrian Cycle Bridge,TORONTO,Local Road,1,43.64112,-79.41662,2024-10-15T11:00:00.000Z,2026-10-09T14:00:00.000Z,724.125,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Development,,56,1,77.25,4326,75.64285714,1.392857143,0.214285714,63.48214286,11.21428571,18.73214286,35.41071429,0.0,23.10714286,32,1,79.28125,22.85753123,76.625,2.21875,0.4375,hour_dow,8,1,-2.03125,-2.562081198,-0.088865678,0,0
Tor-RDAR2024-3306,13468440,Atlantic Ave / Liberty St,43.63829595,-79.42053926,445.0590395,225.1257375,Douro St,Douro St from King St W to King-Liberty Pedestrian Cycle Bridge,TORONTO,Local Road,1,43.64112,-79.41662,2024-10-15T11:00:00.000Z,2026-10-09T14:00:00.000Z,724.125,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Development,,56,1,173.5714286,9720,167.0178571,3.875,2.678571429,115.1964286,8.589285714,22.69642857,11.98214286,69.67857143,69.21428571,32,1,139.15625,25.32512379,128.78125,5.15625,5.21875,hour,8,1,34.41517857,24.73132078,1.358934268,1,0
Tor-RDAR2024-3900-1,13467242,Richmond St W / Maud St,43.64716782,-79.40011541,307.9680873,246.3252242,Ln S Queen W Spadina,Ln S Queen W Spadina 19m West of Spadina Ave,TORONTO,Major Arterial Road,1,43.64828,-79.39661,2026-01-01T14:00:00.000Z,2026-10-31T20:00:00.000Z,303.25,High,High,CONSTRUCTION,,ONE_DIRECTION,Other,,56,1,109.0,6104,103.8928571,4.696428571,0.410714286,54.19642857,20.125,0.0,4.428571429,104.5714286,0.0,32,1,128.09375,44.63064142,122.6875,5.21875,0.1875,hour,1,1,-19.09375,-14.90607465,-0.427817065,0,0
Tor-RDAR2024-3900-2,13467242,Richmond St W / Maud St,43.64716782,-79.40011541,265.8274335,234.9727186,Queen St W,Queen St W from Cameron St to Spadina Ave,TORONTO,Major Arterial Road,1,43.64854,-79.39741,2026-01-01T14:00:00.000Z,2026-10-31T20:00:00.000Z,303.25,High,High,CONSTRUCTION,,ONE_DIRECTION,Other,,56,1,109.0,6104,103.8928571,4.696428571,0.410714286,54.19642857,20.125,0.0,4.428571429,104.5714286,0.0,32,1,128.09375,44.63064142,122.6875,5.21875,0.1875,hour,1,1,-19.09375,-14.90607465,-0.427817065,0,0
Tor-RDAR2024-6521,13467820,Bathurst St / Stewart St,43.64319407,-79.40239672,0.524454313,30.258849,Stewart St,Stewart St at Bathurst St to 44 m East of Bathurst St,TORONTO,Local Road,1,43.64319,-79.4024,2025-01-01T05:00:00.000Z,2027-01-01T04:59:00.000Z,729.9993056,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Other,,56,1,235.8571429,13208,227.0,7.107142857,1.75,92.53571429,23.01785714,112.3214286,123.375,0.160714286,0.0,32,1,235.78125,37.24958053,224.34375,10.09375,1.34375,hour,20,1,0.075892857,0.032187825,0.002037415,1,0
Tor-RDAR2024-6521,13467884,Bathurst St / Wellington St W,43.64264449,-79.40215258,63.8412497,161.8291176,Stewart St,Stewart St at Bathurst St to 44 m East of Bathurst St,TORONTO,Local Road,1,43.64319,-79.4024,2025-01-01T05:00:00.000Z,2027-01-01T04:59:00.000Z,729.9993056,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Other,,224,4,293.4866071,65741,284.7589286,7.15625,1.571428571,154.375,47.25892857,95.13839286,157.9241071,39.625,0.799107143,56,1,312.1428571,54.98873556,301.3035714,9.25,1.589285714,hour_dow,20,1,-18.65625,-5.976830664,-0.339274031,0,0
Tor-RDAR2024-6521,13467722,Bathurst St / King St W,43.64392631,-79.40270553,85.48557279,343.2861433,Stewart St,Stewart St at Bathurst St to 44 m East of Bathurst St,TORONTO,Local Road,1,43.64319,-79.4024,2025-01-01T05:00:00.000Z,2027-01-01T04:59:00.000Z,729.9993056,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Other,,224,4,343.09375,76853,328.2544643,8.991071429,5.848214286,276.8392857,42.38392857,125.0714286,114.5223214,19.42857143,84.07142857,216,6,335.1203704,83.64139596,319.6666667,9.833333333,5.62037037,hour_dow,20,1,7.97337963,2.37925842,0.095328151,1,0
Tor-RDAR2024-6521,13467969,Bathurst St / Niagara St,43.64191883,-79.40186502,147.7579819,163.0614717,Stewart St,Stewart St at Bathurst St to 44 m East of Bathurst St,TORONTO,Local Road,1,43.64319,-79.4024,2025-01-01T05:00:00.000Z,2027-01-01T04:59:00.000Z,729.9993056,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Other,,280,5,302.7821429,84779,293.9892857,7.232142857,1.560714286,184.3178571,29.6,89.40714286,156.0321429,0.275,57.06785714,88,2,322.7840909,49.00116087,310.6136364,10.56818182,1.602272727,hour_dow,20,1,-20.00194805,-6.196695753,-0.408193351,0,0
Tor-RDAR2024-6521,13467740,Portland St / Stewart St,43.64372604,-79.39978517,218.6847483,74.18247835,Stewart St,Stewart St at Bathurst St to 44 m East of Bathurst St,TORONTO,Local Road,1,43.64319,-79.4024,2025-01-01T05:00:00.000Z,2027-01-01T04:59:00.000Z,729.9993056,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Other,,56,1,94.625,5299,90.16071429,4.303571429,0.160714286,141.8571429,22.14285714,38.32142857,35.58928571,0.0,20.71428571,,,,,,,,none,20,0,,,,,
Tor-RDAR2024-6521,13467569,Bathurst St / Adelaide St W (North),43.64519201,-79.40323373,232.5022029,343.229658,Stewart St,Stewart St at Bathurst St to 44 m East of Bathurst St,TORONTO,Local Road,1,43.64319,-79.4024,2025-01-01T05:00:00.000Z,2027-01-01T04:59:00.000Z,729.9993056,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Other,,224,4,344.1830357,77097,332.5089286,8.924107143,2.75,113.8169643,39.69642857,176.6294643,167.5044643,0.049107143,0.0,144,3,355.0347222,58.99264067,339.8888889,11.4375,3.708333333,hour_dow,20,1,-10.85168651,-3.056514146,-0.183949835,0,0
